OBJECTID,Incident Name,Incident Type Category,Unique Fire Identifier,Daily Acres,Calculated Acres,Percent Contained,ICS209 Report Date Time,Fire Discovery Date Time,Discovery Acres,Point of Orgin County,Point of Orgin State,Cause,Cause General,Geographic Area Coordination Center,Total Incident Personnel,Incident Mgmt Organization,Mgmt Complexity,Residences Destroyed,Other Structures Destroyed,Injuries,Fatalities,Predominant Fuel Group,Predominant Fuel Model,Primary Fuel Model,Containment Date Time,Control Date Time,Final Acres,Is Valid,Fire Out Date Time,Modified On Date Time,Incident Type Kind,IRWIN ID,Global ID,Days Since Modified On Date,Days Since Fire Discovery Date,x,y
438,OSF CPT 12 13 119 Ocean Bay Rx 0228,RX,2024-FLFNF-000714,4000,,,,2/28/2024 12:03:00 PM,,Baker,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/28/2024 11:10:19 PM,FI,f38b3e0d-68bb-4679-b469-74590434cffa,f81ae235-52f1-4d28-999f-fb43de59c60f,3,4,-82.380033,30.4000500000001
439,CY24 NKRD- MISC PILES RX,RX,2024-AZKNF-000007,157,,,,1/3/2024 6:00:18 PM,,Coconino,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,2/28/2024 11:39:10 PM,FI,cc7124be-2f7a-41a1-93c4-1cedfb62ab49,d793edd6-fc43-41c2-b6fa-35296796fefd,3,59,-112.205636,36.7643590000001
440,CY24 WRD SOUTHSIDE PILES RX,RX,2024-AZKNF-000004,585,,,,1/3/2024 5:55:58 PM,,Coconino,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,2/28/2024 11:39:26 PM,FI,35d76fdd-ef7f-4fa2-80c6-f2d1b34d4c79,cd157f93-5155-4536-8a36-525a11e189eb,3,59,-112.175938,35.1900440000001
441,CY24 WRD-NORTHSIDE PILES RX,RX,2024-AZKNF-000005,130,,,,1/3/2024 5:57:26 PM,,Coconino,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,2/28/2024 11:39:39 PM,FI,bd6faf93-1031-4d0b-99b4-e851244c949c,3a434ac7-ab00-466b-b291-e5d1fb148d50,3,59,-112.007882,35.2794290000001
442,CY24-TRD DISTRICT PILES RX,RX,2024-AZKNF-000006,29,,,,1/3/2024 5:58:35 PM,,Coconino,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,2/28/2024 11:39:52 PM,FI,db180a58-3b33-4230-bfc1-a8c0596442e9,6de831ef-57a8-4029-a174-d0862ac0b144,3,59,-112.127358,35.9484410000001
443,CY24- GCP NORTH RIM PILES RX,RX,2024-AZGCP-000009,15,,,,1/3/2024 6:02:14 PM,,Coconino,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,2/28/2024 11:40:05 PM,FI,98d5d113-14f5-4bf8-9d55-a4792f04f6f4,a4e461a7-0ba6-430f-a4aa-ab4e64db1092,3,59,-112.061784,36.215986
444,Faul and Kragh Rx,RX,2024-COBLX-000100,0.1,,,,2/28/2024 11:30:00 PM,0.1,Boulder,US-CO,Undetermined,,RMCC,,,,,,,,,,,,,,1,,2/29/2024 2:34:57 PM,FI,66d58ad6-f029-46d3-ab57-2e628566a247,dd7732d8-29a1-4f2a-bbb6-33590de305f7,2,3,-105.0715,40.228217
445,FS 310B,WF,2024-MSMNF-000164,778,,0,2/29/2024 4:17:39 AM,2/28/2024 7:43:05 PM,250,Forrest,US-MS,Human,,SACC,19,Type 4 IC,Type 4 Incident,,,,,,,Southern Rough,,,,1,,3/1/2024 9:39:11 PM,FI,cc60d6bf-3e3b-4b86-b531-582b1b9fe56e,7715934e-badf-419f-9ed4-74d4d9653d7a,1,3,-89.17265,31.085633
446,Range 50B,WF,2024-MSMNF-000165,754,,100,3/1/2024 9:12:14 PM,2/28/2024 9:37:00 PM,1,Perry,US-MS,Undetermined,,SACC,5,Type 4 IC,Type 4 Incident,,,,,,,Southern Rough,,,,1,,3/1/2024 9:12:14 PM,FI,c0400e71-7a2e-4178-9696-1ba89dd38372,22efa3fb-1538-4daf-8c2a-cd72fb665cfc,1,3,-89.0933333,31.1433333000001
447,2024002,WF,2024-VTVTS-2024002,15,,,,2/27/2024 10:52:26 PM,15,Bennington,US-VT,,,EACC,,,,,,,,,,,,,,1,,2/29/2024 1:33:38 PM,FI,f62626af-6f58-4fd9-a223-11af41fec8b2,7b599592-6471-427e-bd98-6078d76decae,3,4,-73.2679576,42.8759387000001
448,103,WF,2024-FLFNF-000739,2,,,,2/29/2024 1:18:52 PM,2,Liberty,US-FL,Human,,SACC,,,,,,,,,,,,,,1,,2/29/2024 4:18:21 PM,FI,18502b54-7759-493b-800f-6d0d77d1fab2,872552af-56d8-4f0f-b6eb-02699b649d2f,2,3,-84.802833,30.328467
449,Rx Polk 0306,RX,2024-TXTXS-240306,236,,0,,2/26/2024 4:00:00 PM,236,Polk,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/29/2024 2:25:01 PM,FI,f22847e5-612c-4d0f-8d80-8e7c53de6f89,b695c2ed-8a10-4565-9e19-5412f1847154,2,5,-94.91166667,30.9152777800001
450,Rx Sabine 0304,RX,2024-TXTXS-240304,46.6,,0,,2/26/2024 1:15:00 PM,46.6,Sabine,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/29/2024 2:26:34 PM,FI,0b914aa0-ea27-4bed-ac5b-426832d47d72,64b02eb6-8b31-4792-b21c-17e00886cb43,2,6,-93.84509,31.5251200000001
451,Rx Shelby 0297,RX,2024-TXTXS-240297,97,,0,,2/26/2024 2:00:00 PM,97,Shelby,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/29/2024 2:26:35 PM,FI,4e257154-0629-48c8-ae07-20f1863a17f7,147ff764-10e5-4f13-8c0a-da2156c6b8a8,2,5,-94.011472,31.6908330000001
452,2024 Initial Attack,WF,2024-OKOKS-000001,,,,,2/29/2024 2:19:00 PM,,Oklahoma,US-OK,,,SACC,,,,,,,,,,,,,,1,,2/29/2024 8:07:00 PM,FI,3aec73ad-02a8-450d-a00d-5c25093b5091,3951d417-daa8-458c-872c-ccc12fd9bb81,2,2,-97.501,35.498
453,Rx Hardin 0299,RX,2024-TXTXS-240299,150,,0,,2/25/2024 4:55:00 PM,150,Hardin,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/29/2024 2:27:36 PM,FI,56ffb125-f693-4e68-90f1-f961c09a8797,88523b12-0efc-4b4e-a266-6da198815d24,2,6,-94.157121,30.249537
454,Rx Matagorda 0310,RX,2024-TXTXS-240310,135,,0,,2/26/2024 3:30:00 PM,135,Matagorda,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/29/2024 2:27:37 PM,FI,9309e8f9-72a3-459f-87de-ff605872e877,4fcb3bd1-2524-478e-91ce-ff247e221321,2,5,-95.975,28.6083333300001
455,Rx Walker 0301,RX,2024-TXTXS-240301,15,,0,,2/26/2024 3:30:00 PM,15,Walker,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/29/2024 2:28:48 PM,FI,dd68c452-6a10-4749-af92-a2616cde509f,d82d0e13-f919-4cfa-905e-64b5afbb157a,2,5,-95.3677499999999,30.8065100000001
456,Rx Walker 0307,RX,2024-TXTXS-240307,147,,0,,2/26/2024 2:24:00 PM,147,Walker,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/29/2024 2:40:56 PM,FI,3ac6e642-3a84-43c3-8b7d-16a3c72b5be9,4a53903a-aba4-43bd-88c7-db926bfe81ec,2,5,-95.5131719999999,30.632482
457,RX Blue Moon Fields,RX,2024-AROUF-000564,175,,,,2/29/2024 2:30:27 PM,,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 7:05:48 PM,FI,75d4fe79-53a9-4fc5-9b5a-88da8b7fdfe5,d03aeee2-e091-4dd7-a54e-7ba855c587c1,2,2,-94.224,34.9034
458,RX Johnson Highway,RX,2024-AROUF-000559,101,,,,2/29/2024 1:11:46 PM,,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 9:03:16 PM,FI,e0f575c2-8fa7-4df7-8ec2-47e6647b9efa,aa842328-17bf-4b1d-8abd-c34776dabd62,2,3,-94.183889,34.705
459,RX River Road,RX,2024-AROUF-000557,897,,,,2/29/2024 12:55:50 PM,,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 10:20:10 PM,FI,90a6048b-a510-4336-bcbf-62893777ff8d,cb5518aa-50ad-4ce4-9d24-b83d570f4a06,2,3,-93.8994,34.8163750000001
460,RX Basin Hollow,RX,2024-AROUF-000558,174,,,,2/29/2024 1:04:41 PM,,Polk,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 7:29:09 PM,FI,9f8ba8d6-afb4-4b34-9d7d-2219bbbf2c5a,6f60de79-05ec-41bf-a7a3-df86bf6514ae,2,3,-94.240833,34.665556
461,North Winds Second Mountain Fire,WF,2024-OKOKS-000240248,2278,,100,3/1/2024 4:31:30 PM,2/25/2024 9:00:00 PM,,Latimer,US-OK,Human,,SACC,9,Type 4 IC,Type 4 Incident,,,,,,,Timber (Litter and Understory),,,,1,,3/1/2024 4:31:30 PM,FI,7a326fcf-1ed8-4463-8cc3-452b542234e6,46316376-e84f-478c-962f-ed05872832cb,1,6,-95.1186111,34.9683333
462,Fountain Bluff RX,RX,2024-ILSHF-240087,,,,,2/29/2024 2:24:00 PM,,Jackson,US-IL,Human,,EACC,,,,,,,,,,,,,,1,,3/1/2024 8:29:55 PM,FI,90271c36-01f8-486c-8df0-95ccad6d5775,0186d1a3-ba0d-4d8e-b6cd-c38121e21d39,1,2,-89.481749,37.7045630000001
463,1412 1511  1512 1519 CRR RX,RX,2024-SCCRR-240131,,,,,2/29/2024 3:00:51 PM,,Chesterfield,US-SC,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 9:40:30 PM,FI,39d8a41f-9efb-47d9-aae0-a4c03e2ff591,4f807a60-f6cc-4f5c-94e8-484630bb194c,2,2,-80.2047219999999,34.5516670000001
464,SC/BN/82,WF,2023-CACDD-005756,0.1,,,,4/7/2023 1:43:00 PM,0.1,San Bernardino,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,2/29/2024 5:44:08 PM,FI,7961afd7-be4a-4c9d-ae51-23526428f3e1,546acb1b-683c-4e4b-81fe-6e994d391e9c,2,330,-117.1665,34.75323
465,AVE 52   COAC,WF,2024-CARRU-031651,,,,,2/29/2024 6:55:09 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,2/29/2024 7:03:34 PM,FI,764755e7-c8b4-4471-b3d8-877c66a7ef56,9c1bd0cc-0e19-4666-81a5-0f13c819ab5c,2,2,-116.1905,33.6708170000001
466,Pilot Knob Wildfire,WF,2024-MOPNR-000001,116,,,,2/27/2024 8:00:03 PM,116,Iron,US-MO,,,EACC,,,,,,,,,,,,,,1,,3/1/2024 5:10:37 PM,FI,9b3112e4-f870-41d5-af8d-bc0df4c970ca,10649460-3ef9-40a6-bae1-68ef172461c4,1,4,-90.62773722,37.6174819500001
467,Robert Walker Rd Fires,WF,2024-ALALS-2024022467,550,,50,3/2/2024 2:16:29 AM,2/24/2024 10:05:00 PM,,Mobile,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 2:16:29 AM,FI,48b98c82-bed7-4543-8852-504d4a40f9fb,c983d117-2437-454f-be5b-6d9fe08b7597,1,7,-88.3011111,31.1022222
468,RUSSELL RD FIRE,WF,2024-ALALS-2024022470,375,,100,3/2/2024 12:18:36 AM,2/29/2024 7:02:00 PM,,Mobile,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 12:18:36 AM,FI,1959bd7b-3b10-4faa-af44-1e36e8cee518,e7eeac1d-200b-44a9-acad-f69e113e6dee,1,2,-88.29,31.0391667000001
469,FA 1,WF,2024-SDPRA-000007,0.01,,,,2/27/2024 3:01:00 AM,,Oglala Lakota,US-SD,Undetermined,Undetermined (remarks required),RMCC,,,,,,,,,,,,,,1,,2/29/2024 8:37:36 PM,FI,8ab2b648-6d53-438c-8764-59c34ed6908c,d6862758-a3f1-4bb2-89c6-831ded95419b,2,5,-102.4674821,43.2329151000001
470,ANF BU 55 Rx 0229,RX,2024-FLFNF-000734,2517,,,,2/29/2024 12:24:20 PM,,Liberty,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 10:18:21 PM,FI,522ced1c-d14e-455b-ab19-58bccdaf16a7,acf00b31-59c8-4799-ae1a-27e4f3ad1763,2,3,-84.705833,30.136333
471,BNK Houston Comp 152/158 RX,RX,2024-ALALF-240131,593,,,,2/29/2024 8:19:08 PM,593,Winston,US-AL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 8:52:12 PM,FI,ea177ed2-e316-4890-be18-c4eadd21d8b7,abb5c250-fc26-4469-ac1f-e830f124991e,2,2,-87.294,34.1258
472,AVE 48  / HARRISON ST,WF,2024-CARRU-031704,,,,,2/29/2024 8:46:29 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,2/29/2024 8:52:50 PM,FI,3b519073-7b46-4e86-bae7-bfa6055aa2a2,cbeb1c75-ef01-40a3-8755-0448504f4090,2,2,-116.181541,33.70036
473,SPICE POND RD FIRE,WF,2024-ALALS-202402256,240,,100,2/29/2024 9:02:18 PM,2/25/2024 5:04:00 PM,,Mobile,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,2/29/2024 9:02:19 PM,FI,28fcc73a-6eae-4045-9f62-ff52c2a538e3,b46fbdf9-c40c-40a5-82f8-effda3eb2b88,2,6,-88.2372222,30.8341667
474,OSF CPT 93 Macon Study Rx 0229,RX,2024-FLFNF-000740,24,,,,2/29/2024 1:26:24 PM,,Baker,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 9:08:24 PM,FI,d8a60b0d-2994-48f7-821d-4a4a906a72f2,8ad9a614-826f-4a88-b775-8bdbd1f83a7c,2,3,-82.4107999999999,30.2368000000001
475,Pony Lake,WF,2024-NEVAR-240143,300,,,,2/29/2024 8:25:00 PM,84,Cherry,US-NE,Undetermined,,RMCC,,,,,,,,,,,,,,1,,3/1/2024 10:03:14 PM,FI,80fa5543-a8ea-45cf-b06f-50cb845401a1,19be3ed9-058f-4b01-be8e-b871f538b612,1,2,-100.5257,42.4719000000001
476,USFWS-NVDSR-FY24-RX,RX,2024-NVPRR-500182,,,,,2/27/2024 10:19:00 PM,,Lincoln,US-NV,,,GBCC,,,,,,,,,,,,,,1,,2/29/2024 9:17:30 PM,FI,67e87a84-753c-465f-b97e-945b20edc2ee,206131a7-b92b-4f41-83e5-1aa483aa67ce,2,4,-115.068399,37.201779
477,COY SMITH ROAD,WF,2024-ALALS-20240227-8,225,,92,3/1/2024 8:28:22 PM,2/27/2024 5:07:00 PM,,Mobile,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 8:28:23 PM,FI,534e65d2-e72b-4dbb-a7c2-528762c6fe9e,0b5a8947-3a66-4a65-842a-622bd395b1b0,1,4,-88.035,31.0911111
478,HAWTHORNE RD,WF,2024-ALALS-2024022814,79,,100,3/2/2024 1:49:48 AM,2/25/2024 6:24:00 PM,,Coffee,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 1:49:49 AM,FI,158480a5-3f8b-42e0-8288-4cb89f31587a,b928394f-a350-47d8-8f20-839da4cc03b8,1,6,-86.1122222,31.3122222000001
479,Pecan Ln and Shady Grove Rd,WF,2024-ALALS-2024022571,110,,100,3/2/2024 1:24:39 AM,2/25/2024 11:34:00 PM,,Russell,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 1:24:39 AM,FI,c55944f9-e589-4dcd-9b56-406e533ae891,9f284b72-7522-4704-8f86-dbfee4bc35a7,1,6,-85.3311111,32.2841667000001
480,ANF BU 344 Rx 0229,RX,2024-FLFNF-000736,1074,,,,2/29/2024 12:35:00 PM,,Wakulla,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/2/2024 3:07:13 PM,FI,abdddf0f-20fa-4854-9ee5-bf83968cd6f7,be0368c8-1b63-4f64-8113-c17d32ad29fe,0,3,-84.636883,30.10805
481,Thomson Prairie Wildfire,WF,2024-ILSVR-000001,1,,,,2/26/2024 8:00:45 PM,1,Carroll,US-IL,,,EACC,,,,,,,,,,,,,,1,,2/29/2024 10:07:42 PM,FI,39118847-9c70-4be5-afd4-aad534bc267f,c7c0a44e-36ec-4ebf-ab4c-960e1db732d4,2,5,-90.1043041999999,41.95505016
482,8356 CO RD 8,WF,2024-ALALS-2024022416,129,,100,3/2/2024 12:46:31 AM,2/25/2024 7:11:00 PM,,Wilcox,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 12:46:31 AM,FI,9028c671-efae-42da-80b5-6bdf1e5781ac,d4267216-02c8-4adb-ad3e-0ad57a5c2a13,1,6,-87.28,32.0805556
483,Upper Cane Rx,RX,2024-AZCRD-000091,0.1,,,,2/29/2024 8:15:32 PM,0.1,Mohave,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,2/29/2024 10:19:02 PM,FI,99d8d70b-ee69-49be-bb46-38c3fdf19b19,66a012dc-5ad7-44a0-b0fc-f0cbec6270fe,2,2,-113.922729,35.090136
484,CLAUDE JACKSON 35,WF,2024-ALALS-2024022530,440,,100,2/29/2024 10:21:36 PM,2/25/2024 7:57:00 PM,,Sumter,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,2/29/2024 10:21:36 PM,FI,37f01911-eca1-4f9d-a2e7-f887819a6657,9f174816-592e-4a4b-b9b4-c05a82ffd094,2,6,-88.2511110999999,32.9291667000001
485,Conecuh,WF,2024-ALALS-2024022715,205,,99,2/29/2024 10:21:59 PM,2/27/2024 6:10:00 PM,,Coffee,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,2/29/2024 10:22:00 PM,FI,a65db471-9de6-4809-a787-43c0d94515fa,e049d246-e941-4f09-9916-8f4af4308335,2,4,-85.8908332999999,31.4077778000001
486,OCF CPT 12 Waterhole Rx 0229,RX,2024-FLFNF-000746,780,,,,2/29/2024 2:02:41 PM,,Marion,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 10:23:29 PM,FI,9cbf4258-bb5f-4fc3-955d-1218405d1931,08a43d71-d07b-4eec-964e-90ae90657bcc,2,2,-81.800717,29.4353330000001
487,OSF CPT 90 Homesite Rx 0229,RX,2024-FLFNF-000744,550,,,,2/29/2024 1:48:59 PM,,Baker,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 10:23:50 PM,FI,99ffc285-eb19-416a-8208-43a58bab169e,55374771-20e3-4d5c-8f28-0c7e28ca2d37,2,2,-82.4476329999999,30.2460830000001
488,SEA NW5 Pauletta Bower's Pasture Rx 0229,RX,2024-FLSEA-000742,62,,,,2/29/2024 1:38:28 PM,,Hendry,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 10:28:43 PM,FI,52a2fe63-f158-4aeb-b889-140c5f03a9a3,0ce51a75-396c-41fe-851e-b0b4d06d12db,2,3,-81.0402779999999,26.301944
489,SEA NW2 Cory Wilcox Pasture Rx 0229,RX,2024-FLSEA-000741,25,,,,2/29/2024 1:35:21 PM,,Hendry,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 10:28:55 PM,FI,636b2b26-29a0-4a51-91e2-810efd8dc7ae,4d36b4a0-c53e-4995-a0f3-6713d8d9d1f2,2,3,-81.041389,26.342222
490,MOSQUITO FORK,WF,2024-ALALS-2024022431,1210,,100,2/29/2024 10:31:57 PM,2/24/2024 7:28:00 PM,,Baldwin,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,2/29/2024 10:31:57 PM,FI,cad1eb5c-0338-4ccf-a072-a0eb3f19c9de,d43c3aa0-8de9-4b00-8349-8e4c55b06b2f,2,7,-87.5941667,30.7541667
491,SEA CW 13 Geneva Shore Rx 0214,RX,2024-FLSEA-000518,96,,,,2/14/2024 6:55:45 PM,,Glades,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 10:32:24 PM,FI,d7a5c2da-238b-4d52-92a7-ab785314fbcc,2924c8c9-a219-414c-bcf6-1ec6bee733ce,2,17,-81.106667,27.096667
492,MCKENZIE GRADE RD FIRE,WF,2024-ALALS-2024022420,110,,100,3/1/2024 7:21:12 PM,2/24/2024 6:43:00 PM,,Butler,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 7:21:13 PM,FI,5a4bcab6-0f63-41f3-8f0e-b557075e4043,defcfd63-78b5-4dce-901e-bb0b4cebe5db,1,7,-86.6022222,31.6291667
493,CALLE GUAYMAS   LAQ,WF,2024-CARRU-031744,,,,,2/29/2024 10:10:00 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,2/29/2024 10:47:59 PM,FI,a7fbf975-494a-4ac8-93fe-8844d6aba2e8,e9211d64-d3cc-4762-9e15-2d2fc9e78031,2,2,-116.291394,33.679293
494,Miller Cox,WF,2024-GAGAS-092401,0.83,,100,2/29/2024 11:07:24 PM,2/28/2024 9:00:00 PM,,Miller,US-GA,Undetermined,,SACC,17,Type 4 IC,Type 4 Incident,1,1,,,,,Timber (Grass and Understory),,,,1,,2/29/2024 11:07:24 PM,FI,a9b505d1-92df-487e-8ef3-7a562b65e3bc,ec877b63-b930-438a-8d62-c98030f97b3d,2,3,-84.6575,31.2113889
495,Delapp,WF,2024-WYJOX-240019,55,,,,2/29/2024 9:02:33 PM,0.1,Johnson,US-WY,Undetermined,,RMCC,,,,,,,,,,,,,,1,,3/2/2024 12:45:16 AM,FI,8c803acf-6b74-4824-802a-bdc9d0a32dc1,b1e5bf99-c880-4494-bf40-bdecabca3ec0,1,2,-106.881383,43.898917
496,BEAR RIVER RX,RX,2024-CAENF-005380,,,,,2/28/2024 3:48:20 PM,0.01,Amador,US-CA,Undetermined,,ONCC,,,,,,,,,,,,,,1,,2/29/2024 11:21:10 PM,FI,e218a7c0-b262-43dc-b300-56ee4ae90cdb,18711464-a9a3-4672-adff-d05531397839,2,3,-120.256333,38.5386330000001
497,Wasington Fire,WF,2024-ALALS-20240225-4,300,,50,3/2/2024 1:15:44 AM,2/25/2024 9:15:00 PM,,Washington,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 1:15:44 AM,FI,6a67f125-fdf8-4fc8-85d2-f66763a0654a,4b7c628d-4081-4afd-878c-b621728accc8,1,6,-87.9519443999999,31.4458333000001
498,Washington Fire,WF,2024-ALALS-2024022739,100,,100,3/2/2024 2:03:33 AM,2/27/2024 11:21:00 PM,,Washington,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 2:03:33 AM,FI,60a7aa21-d6ec-42aa-8e37-59be4623043c,6d1492e3-ca09-4a10-8277-75be9c8204e8,1,4,-88.035,31.2469444000001
499,Los Prietos RX,RX,2024-CALPF-000372,,,,,2/27/2024 10:52:29 PM,,Santa Barbara,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 12:04:51 AM,FI,93ab7d79-e8f2-497c-a025-6b346e21a97d,241e8040-26f4-4d17-bbbb-9953bea5cb54,2,4,-119.790689,34.5437410000001
500,LAC-073945,WF,2024-CALAC-073945,,,,,3/1/2024 12:15:05 AM,0.01,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 12:44:59 AM,FI,39f54f59-ad46-4978-b158-afa298ed2c6b,3b4b85de-0ae0-4cfa-a1fa-e5e1e3fa465b,2,2,-118.37126,33.9650100000001
501,Mobile Fire,WF,2024-ALALS-2024022811,237,,50,3/2/2024 1:58:49 AM,2/29/2024 4:23:00 AM,,Mobile,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/2/2024 1:58:49 AM,FI,4fdd9ee9-3dda-4589-9826-4c019f9b6f5c,87fbacbb-a2b9-46e6-807f-3d3d71035448,1,3,-88.035,31.0177778
502,SMR Port Leon Rx 0229,RX,2024-FLSMR-000743,2049,,,,2/29/2024 1:46:28 PM,,Wakulla,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/1/2024 12:54:51 AM,FI,76f6ac7f-d1ad-4984-bfa9-32f6cb1b71d5,8a0a06ba-ccc9-46a0-b1e8-44a9a4afe3e9,2,2,-84.165517,30.151911
503,LF IA 319,WF,2024-MN3VS-000319,1.9,,,,3/1/2024 12:47:00 AM,1.9,Kanabec,US-MN,Human,,EACC,,,,,,,,,,,,,,1,,3/1/2024 2:26:35 AM,FI,7c7ae50a-3a93-43c2-9ead-edeac8871271,04410331-3002-4e9a-86b1-824d91e02547,2,2,-93.184343,45.7747140000001
504,RIVERSIDE DR / LAKE CREST DR,WF,2024-CARRU-031958,,,,,3/1/2024 6:00:34 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 6:14:55 AM,FI,83f0c988-2964-4d35-8125-4d90cd1bfd37,5ea8a010-ae15-47c3-9ebb-54ba3ea616af,2,2,-117.376329,33.673754
505,RUSHMORE PEAK   BEAU,WF,2024-CARRU-031968,,,,,3/1/2024 6:41:26 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 6:52:13 AM,FI,0cab2fa0-11b1-4a47-a039-74666a96db99,5daa800e-ee29-4f0c-8c64-a2dd42089c15,2,2,-116.94719,33.905353
506,LAC-074319,WF,2024-CALAC-074319,,,,,3/1/2024 7:01:48 AM,0.01,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 7:07:05 AM,FI,27c4102c-60ff-4304-830c-9164d958b729,f836e249-2b6f-41d7-86f6-bd2697212217,2,2,-118.21,33.9251100000001
507,S HIGHLAND SPRINGS AV / BRECKENRIDGE AV,WF,2024-CARRU-032037,,,,,3/1/2024 11:51:40 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 12:01:45 PM,FI,417ce754-9b9c-4325-a990-be4795091f8b,bc055f16-83ef-4219-87e6-250d3f20b41e,2,2,-116.946494,33.9073010000001
508,CACTUS AV  MOVA,WF,2024-CARRU-032070,,,,,3/1/2024 2:47:00 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 3:01:17 PM,FI,9bce45c3-bb1c-45d9-bbac-1ab1c4a8904e,69d80497-76bc-493d-9e25-3cf8d567000f,1,1,-117.199879,33.910059
